Label,Catalog No,Release Artist,Release Title,Release Type,Release Date,UPC,ISRC,Grid,SR1 Release ID,Vendor Sales ID,Vendor,Country of Sale,Country Code,Delivery Type,Delivery Format,Sale Date,Mechanicals Withheld (Y/N),Mechanical Withheld Amount,Units Sold,Units Returned,Net Units,Sales,Returns,Net Income,Distribution,Net Payable
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,"TANZANIA, UNITED REPUBLIC OF",TZ,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0023,0,0.0023,-0.0004,0.002
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,"TANZANIA, UNITED REPUBLIC OF",TZ,Stream,Streaming (Subscription),10/31/2024,,,26,0,26,0.061,0,0.061,-0.0091,0.0518
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,"TANZANIA, UNITED REPUBLIC OF",TZ,Stream,Streaming (Subscription),10/31/2024,,,14,0,14,0.0328,0,0.0328,-0.0049,0.0279
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0019,0,0.0019,-0.0003,0.0016
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0029,0,0.0029,-0.0004,0.0024
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0046,0,0.0046,-0.0007,0.0039
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.005,0,0.005,-0.0008,0.0043
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,5,0,5,0.0147,0,0.0147,-0.0022,0.0125
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,6,0,6,0.0173,0,0.0173,-0.0026,0.0147
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0064,0,0.0064,-0.001,0.0054
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,21,0,21,0.0446,0,0.0446,-0.0067,0.0379
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,6,0,6,0.0251,0,0.0251,-0.0038,0.0214
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,39,0,39,0.1634,0,0.1634,-0.0245,0.1389
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0042,0,0.0042,-0.0006,0.0036
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UKRAINE,UA,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0035,0,0.0035,-0.0005,0.0029
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0018,0,0.0018,-0.0003,0.0015
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.004,0,0.004,-0.0006,0.0034
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Free Trial),10/31/2024,,,2,0,2,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0076,0,0.0076,-0.0011,0.0065
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0036,0,0.0036,-0.0005,0.003
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0014,0,0.0014,-0.0002,0.0012
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0042,0,0.0042,-0.0006,0.0036
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0014,0,0.0014,-0.0002,0.0012
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.003,0,0.003,-0.0004,0.0025
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,22,0,22,0.0655,0,0.0655,-0.0098,0.0557
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UGANDA,UG,Stream,Streaming (Subscription),10/31/2024,,,10,0,10,0.0298,0,0.0298,-0.0045,0.0253
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0362,0,0.0362,-0.0054,0.0307
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,25,0,25,0.226,0,0.226,-0.0339,0.1921
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0181,0,0.0181,-0.0027,0.0154
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.009,0,0.009,-0.0014,0.0077
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0287,0,0.0287,-0.0043,0.0244
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,9,0,9,0.0862,0,0.0862,-0.0129,0.0733
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,12,0,12,0.1098,0,0.1098,-0.0165,0.0933
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,3,0,3,0,0,0,0,0
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,QZES91962310,Romes Isaiah,Turn You Good,Track,6/13/2019,,QZES91962310,,SR1.FNDT.R0160688,1760789782,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,QZES91962313,Romes Isaiah,Heaven Sent,Track,6/13/2019,,QZES91962313,,SR1.FNDT.R0160691,1760789787,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,3,0,3,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,3,0,3,0,0,0,0,0
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,13,0,13,0,0,0,0,0
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Free Trial),10/31/2024,,,1,0,1,0,0,0,0,0
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.005,0,0.005,-0.0007,0.0042
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,15,0,15,0.0744,0,0.0744,-0.0112,0.0632
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0099,0,0.0099,-0.0015,0.0084
Romes Isaiah,QZNWR2161831,Romes Isaiah,Prove It,Track,10/13/2021,,QZNWR2161831,,SR1.FNDT.R0160694,1760792570,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.005,0,0.005,-0.0007,0.0042
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0163,0,0.0163,-0.0024,0.0139
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,32,0,32,0.1304,0,0.1304,-0.0196,0.1109
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,131,0,131,0.534,0,0.534,-0.0801,0.4539
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,8,0,8,0.0326,0,0.0326,-0.0049,0.0277
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0082,0,0.0082,-0.0012,0.0069
Romes Isaiah,QZES91962310,Romes Isaiah,Turn You Good,Track,6/13/2019,,QZES91962310,,SR1.FNDT.R0160688,1760789782,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0163,0,0.0163,-0.0024,0.0139
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,32,0,32,0.1304,0,0.1304,-0.0196,0.1109
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0041,0,0.0041,-0.0006,0.0035
Romes Isaiah,QZES91962313,Romes Isaiah,Heaven Sent,Track,6/13/2019,,QZES91962313,,SR1.FNDT.R0160691,1760789787,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,7,0,7,0.0285,0,0.0285,-0.0043,0.0243
Romes Isaiah,QZNWR2161831,Romes Isaiah,Prove It,Track,10/13/2021,,QZNWR2161831,,SR1.FNDT.R0160694,1760792570,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0082,0,0.0082,-0.0012,0.0069
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0374,0,0.0374,-0.0056,0.0318
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,50,0,50,0.4678,0,0.4678,-0.0702,0.3976
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0187,0,0.0187,-0.0028,0.0159
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,75,0,75,0.7016,0,0.7016,-0.1052,0.5964
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0094,0,0.0094,-0.0014,0.008
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,11,0,11,0.1029,0,0.1029,-0.0154,0.0875
Romes Isaiah,QZES91962310,Romes Isaiah,Turn You Good,Track,6/13/2019,,QZES91962310,,SR1.FNDT.R0160688,1760789782,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,11,0,11,0.1029,0,0.1029,-0.0154,0.0875
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0094,0,0.0094,-0.0014,0.008
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,17,0,17,0.159,0,0.159,-0.0239,0.1352
Romes Isaiah,QZES91962312,Romes Isaiah,Different (Interlude),Track,6/13/2019,,QZES91962312,,SR1.FNDT.R0160690,1760789785,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,8,0,8,0.0748,0,0.0748,-0.0112,0.0636
Romes Isaiah,QZES91962313,Romes Isaiah,Heaven Sent,Track,6/13/2019,,QZES91962313,,SR1.FNDT.R0160691,1760789787,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,13,0,13,0.1216,0,0.1216,-0.0182,0.1034
Romes Isaiah,QZES91962314,Romes Isaiah,Syd's Song - Live,Track,6/13/2019,,QZES91962314,,SR1.FNDT.R0160692,1760789788,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,7,0,7,0.0655,0,0.0655,-0.0098,0.0557
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0046,0,0.0046,-0.0007,0.0039
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,9,0,9,0.0413,0,0.0413,-0.0062,0.0351
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,172,0,172,0.7891,0,0.7891,-0.1184,0.6708
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.0092,0,0.0092,-0.0014,0.0078
Romes Isaiah,QZES91962310,Romes Isaiah,Turn You Good,Track,6/13/2019,,QZES91962310,,SR1.FNDT.R0160688,1760789782,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0046,0,0.0046,-0.0007,0.0039
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,61,0,61,0.2799,0,0.2799,-0.042,0.2379
Romes Isaiah,QZES91962314,Romes Isaiah,Syd's Song - Live,Track,6/13/2019,,QZES91962314,,SR1.FNDT.R0160692,1760789788,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0138,0,0.0138,-0.0021,0.0117
Romes Isaiah,QZNWR2161831,Romes Isaiah,Prove It,Track,10/13/2021,,QZNWR2161831,,SR1.FNDT.R0160694,1760792570,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0046,0,0.0046,-0.0007,0.0039
Romes Isaiah,USLD91747898,Romes Isaiah,Back Seat,Track,7/24/2023,,USLD91747898,,SR1.FNDT.R0122858,1694250020,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,7,0,7,0.0314,0,0.0314,-0.0047,0.0267
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0179,0,0.0179,-0.0027,0.0152
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,86,0,86,0.3855,0,0.3855,-0.0578,0.3277
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,3,0,3,0.0134,0,0.0134,-0.002,0.0114
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,319,0,319,1.4301,0,1.4301,-0.2145,1.2156
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0045,0,0.0045,-0.0007,0.0038
Romes Isaiah,QZFYW2033581,Romes Isaiah,Like That,Track,1/25/2020,,QZFYW2033581,,SR1.FNDT.R0160693,1760777283,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,7,0,7,0.0314,0,0.0314,-0.0047,0.0267
Romes Isaiah,QZK6J2165887,Romes Isaiah,Good Look,Track,8/13/2021,,QZK6J2165887,,SR1.FNDT.R0160687,1760784423,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0179,0,0.0179,-0.0027,0.0152
Romes Isaiah,QZES91962310,Romes Isaiah,Turn You Good,Track,6/13/2019,,QZES91962310,,SR1.FNDT.R0160688,1760789782,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,5,0,5,0.0224,0,0.0224,-0.0034,0.0191
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,59,0,59,0.2645,0,0.2645,-0.0397,0.2248
Romes Isaiah,QZES91962312,Romes Isaiah,Different (Interlude),Track,6/13/2019,,QZES91962312,,SR1.FNDT.R0160690,1760789785,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.009,0,0.009,-0.0013,0.0076
Romes Isaiah,QZES91962313,Romes Isaiah,Heaven Sent,Track,6/13/2019,,QZES91962313,,SR1.FNDT.R0160691,1760789787,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,9,0,9,0.0403,0,0.0403,-0.0061,0.0343
Romes Isaiah,QZNWR2161831,Romes Isaiah,Prove It,Track,10/13/2021,,QZNWR2161831,,SR1.FNDT.R0160694,1760792570,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,2,0,2,0.009,0,0.009,-0.0013,0.0076
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0105,0,0.0105,-0.0016,0.0089
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0105,0,0.0105,-0.0016,0.0089
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,25,0,25,0.2614,0,0.2614,-0.0392,0.2222
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,11,0,11,0.115,0,0.115,-0.0173,0.0978
Romes Isaiah,QZES91962312,Romes Isaiah,Different (Interlude),Track,6/13/2019,,QZES91962312,,SR1.FNDT.R0160690,1760789785,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0105,0,0.0105,-0.0016,0.0089
Romes Isaiah,QZES91962313,Romes Isaiah,Heaven Sent,Track,6/13/2019,,QZES91962313,,SR1.FNDT.R0160691,1760789787,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,1,0,1,0.0105,0,0.0105,-0.0016,0.0089
Romes Isaiah,USLD91755005,Romes Isaiah,Home,Track,2/12/2024,,USLD91755005,,SR1.FNDT.R0139918,1726995859,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,7,0,7,0.055,0,0.055,-0.0082,0.0467
Romes Isaiah,USLD91760735,Romes Isaiah,Uncommitted,Track,7/31/2024,,USLD91760735,,SR1.FNDT.R0157412,1753802903,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,4,0,4,0.0314,0,0.0314,-0.0047,0.0267
Romes Isaiah,QZES91962311,Romes Isaiah,Tell Me,Track,6/13/2019,,QZES91962311,,SR1.FNDT.R0160689,1760789784,Apple Music,UNITED STATES,US,Stream,Streaming (Subscription),10/31/2024,,,5,0,5,0.0393,0,0.0393,-0.0059,0.0334
